ts_code:ID(Company),name:string,area:string,industry:string,fullname:string,list_date:date,:LABEL
002501.SZ,*ST利源,吉林,铝,吉林利源精制股份有限公司,2010-11-17,Company
002502.SZ,*ST鼎龙,广东,影视音像,鼎龙文化股份有限公司,2010-11-17,Company
002503.SZ,搜于特,广东,服饰,搜于特集团股份有限公司,2010-11-17,Company
002504.SZ,弘高创意,北京,装修装饰,北京弘高创意建筑设计股份有限公司,2010-11-18,Company
002505.SZ,大康农业,湖南,农业综合,湖南大康国际农业食品股份有限公司,2010-11-18,Company
002506.SZ,协鑫集成,上海,电气设备,协鑫集成科技股份有限公司,2010-11-18,Company
002507.SZ,涪陵榨菜,重庆,食品,重庆市涪陵榨菜集团股份有限公司,2010-11-23,Company
002508.SZ,老板电器,浙江,家用电器,杭州老板电器股份有限公司,2010-11-23,Company
002509.SZ,天广中茂,福建,专用机械,天广中茂股份有限公司,2010-11-23,Company
002510.SZ,天汽模,天津,汽车配件,天津汽车模具股份有限公司,2010-11-25,Company
002511.SZ,中顺洁柔,广东,造纸,中顺洁柔纸业股份有限公司,2010-11-25,Company
002512.SZ,达华智能,福建,元器件,福州达华智能科技股份有限公司,2010-12-03,Company
002513.SZ,*ST蓝丰,江苏,农药化肥,江苏蓝丰生物化工股份有限公司,2010-12-03,Company
002514.SZ,宝馨科技,江苏,机械基件,苏州宝馨科技实业股份有限公司,2010-12-03,Company
002515.SZ,金字火腿,浙江,食品,金字火腿股份有限公司,2010-12-03,Company
002516.SZ,旷达科技,江苏,纺织,旷达科技集团股份有限公司,2010-12-07,Company
002517.SZ,恺英网络,福建,互联网,恺英网络股份有限公司,2010-12-07,Company
002518.SZ,科士达,深圳,电器仪表,深圳科士达科技股份有限公司,2010-12-07,Company
002519.SZ,银河电子,江苏,通信设备,江苏银河电子股份有限公司,2010-12-07,Company
002520.SZ,日发精机,浙江,机床制造,浙江日发精密机械股份有限公司,2010-12-10,Company
002521.SZ,齐峰新材,山东,造纸,齐峰新材料股份有限公司,2010-12-10,Company
002522.SZ,浙江众成,浙江,塑料,浙江众成包装材料股份有限公司,2010-12-10,Company
002523.SZ,天桥起重,湖南,工程机械,株洲天桥起重机股份有限公司,2010-12-10,Company
002524.SZ,光正集团,新疆,医疗保健,光正集团股份有限公司,2010-12-17,Company
002526.SZ,山东矿机,山东,工程机械,山东矿机集团股份有限公司,2010-12-17,Company
002527.SZ,新时达,上海,电器仪表,上海新时达电气股份有限公司,2010-12-24,Company
002528.SZ,英飞拓,深圳,IT设备,深圳英飞拓科技股份有限公司,2010-12-24,Company
002529.SZ,*ST海源,福建,专用机械,福建海源复合材料科技股份有限公司,2010-12-24,Company
002530.SZ,金财互联,江苏,软件服务,金财互联控股股份有限公司,2010-12-31,Company
002531.SZ,天顺风能,江苏,电气设备,天顺风能(苏州)股份有限公司,2010-12-31,Company
002532.SZ,新界泵业,浙江,农用机械,新界泵业集团股份有限公司,2010-12-31,Company
002533.SZ,金杯电工,湖南,电气设备,金杯电工股份有限公司,2010-12-31,Company
002534.SZ,杭锅股份,浙江,专用机械,杭州锅炉集团股份有限公司,2011-01-10,Company
002535.SZ,*ST林重,河南,工程机械,林州重机集团股份有限公司,2011-01-11,Company
002536.SZ,飞龙股份,河南,汽车配件,飞龙汽车部件股份有限公司,2011-01-11,Company
002537.SZ,海联金汇,山东,汽车整车,海联金汇科技股份有限公司,2011-01-10,Company
002538.SZ,司尔特,安徽,农药化肥,安徽省司尔特肥业股份有限公司,2011-01-18,Company
002539.SZ,云图控股,四川,农药化肥,成都云图控股股份有限公司,2011-01-18,Company
002540.SZ,亚太科技,江苏,铝,江苏亚太轻合金科技股份有限公司,2011-01-18,Company
002541.SZ,鸿路钢构,安徽,钢加工,安徽鸿路钢结构(集团)股份有限公司,2011-01-18,Company
002542.SZ,中化岩土,北京,建筑工程,中化岩土集团股份有限公司,2011-01-28,Company
002543.SZ,万和电气,广东,家用电器,广东万和新电气股份有限公司,2011-01-28,Company
002544.SZ,杰赛科技,广东,软件服务,广州杰赛科技股份有限公司,2011-01-28,Company
002545.SZ,东方铁塔,山东,农药化肥,青岛东方铁塔股份有限公司,2011-02-11,Company
002546.SZ,新联电子,江苏,电气设备,南京新联电子股份有限公司,2011-02-11,Company
002547.SZ,春兴精工,江苏,通信设备,苏州春兴精工股份有限公司,2011-02-18,Company
002548.SZ,金新农,深圳,饲料,深圳市金新农科技股份有限公司,2011-02-18,Company
002549.SZ,凯美特气,湖南,环境保护,湖南凯美特气体股份有限公司,2011-02-18,Company
002550.SZ,千红制药,江苏,生物制药,常州千红生化制药股份有限公司,2011-02-18,Company
002551.SZ,尚荣医疗,深圳,医疗保健,深圳市尚荣医疗股份有限公司,2011-02-25,Company
002552.SZ,宝鼎科技,浙江,机械基件,宝鼎科技股份有限公司,2011-02-25,Company
002553.SZ,南方轴承,江苏,汽车配件,江苏南方轴承股份有限公司,2011-02-25,Company
002554.SZ,惠博普,湖南,石油开采,华油惠博普科技股份有限公司,2011-02-25,Company
002555.SZ,三七互娱,安徽,互联网,芜湖三七互娱网络科技集团股份有限公司,2011-03-02,Company
002556.SZ,辉隆股份,安徽,其他商业,安徽辉隆农资集团股份有限公司,2011-03-02,Company
002557.SZ,洽洽食品,安徽,食品,洽洽食品股份有限公司,2011-03-02,Company
002558.SZ,巨人网络,重庆,互联网,巨人网络集团股份有限公司,2011-03-02,Company
002559.SZ,亚威股份,江苏,机床制造,江苏亚威机床股份有限公司,2011-03-03,Company
002560.SZ,通达股份,河南,电气设备,河南通达电缆股份有限公司,2011-03-03,Company
002561.SZ,徐家汇,上海,百货,上海徐家汇商城股份有限公司,2011-03-03,Company
002562.SZ,兄弟科技,浙江,化学制药,兄弟科技股份有限公司,2011-03-10,Company
002563.SZ,森马服饰,浙江,服饰,浙江森马服饰股份有限公司,2011-03-11,Company
002564.SZ,天沃科技,江苏,建筑工程,苏州天沃科技股份有限公司,2011-03-10,Company
002565.SZ,顺灏股份,上海,造纸,上海顺灏新材料科技股份有限公司,2011-03-18,Company
002566.SZ,益盛药业,吉林,中成药,吉林省集安益盛药业股份有限公司,2011-03-18,Company
002567.SZ,唐人神,湖南,饲料,唐人神集团股份有限公司,2011-03-25,Company
002568.SZ,百润股份,上海,红黄酒,上海百润投资控股集团股份有限公司,2011-03-25,Company
002569.SZ,*ST步森,浙江,服饰,浙江步森服饰股份有限公司,2011-04-12,Company
002570.SZ,贝因美,浙江,乳制品,贝因美股份有限公司,2011-04-12,Company
002571.SZ,德力股份,安徽,玻璃,安徽德力日用玻璃股份有限公司,2011-04-12,Company
002572.SZ,索菲亚,广东,家居用品,索菲亚家居股份有限公司,2011-04-12,Company
002573.SZ,清新环境,北京,环境保护,北京清新环境技术股份有限公司,2011-04-22,Company
002574.SZ,明牌珠宝,浙江,服饰,浙江明牌珠宝股份有限公司,2011-04-22,Company
002575.SZ,ST群兴,广东,文教休闲,广东群兴玩具股份有限公司,2011-04-22,Company
002576.SZ,通达动力,江苏,电气设备,江苏通达动力科技股份有限公司,2011-04-28,Company
002577.SZ,雷柏科技,深圳,IT设备,深圳雷柏科技股份有限公司,2011-04-28,Company
002578.SZ,闽发铝业,福建,铝,福建省闽发铝业股份有限公司,2011-04-28,Company
002579.SZ,中京电子,广东,元器件,惠州中京电子科技股份有限公司,2011-05-06,Company
002580.SZ,圣阳股份,山东,电气设备,山东圣阳电源股份有限公司,2011-05-06,Company
002581.SZ,未名医药,山东,生物制药,山东未名生物医药股份有限公司,2011-05-20,Company
002582.SZ,好想你,河南,食品,好想你健康食品股份有限公司,2011-05-20,Company
002583.SZ,海能达,深圳,通信设备,海能达通信股份有限公司,2011-05-27,Company
002584.SZ,西陇科学,广东,化工原料,西陇科学股份有限公司,2011-06-02,Company
002585.SZ,双星新材,江苏,塑料,江苏双星彩塑新材料股份有限公司,2011-06-02,Company
002586.SZ,*ST围海,浙江,建筑工程,浙江省围海建设集团股份有限公司,2011-06-02,Company
002587.SZ,奥拓电子,深圳,元器件,深圳市奥拓电子股份有限公司,2011-06-10,Company
002588.SZ,史丹利,山东,农药化肥,史丹利农业集团股份有限公司,2011-06-10,Company
002589.SZ,瑞康医药,山东,医药商业,瑞康医药集团股份有限公司,2011-06-10,Company
002590.SZ,万安科技,浙江,汽车配件,浙江万安科技股份有限公司,2011-06-10,Company
002591.SZ,恒大高新,江西,化工原料,江西恒大高新技术股份有限公司,2011-06-21,Company
002592.SZ,八菱科技,广西,汽车配件,南宁八菱科技股份有限公司,2011-11-11,Company
002593.SZ,日上集团,福建,汽车配件,厦门日上集团股份有限公司,2011-06-28,Company
002594.SZ,比亚迪,深圳,汽车整车,比亚迪股份有限公司,2011-06-30,Company
002595.SZ,豪迈科技,山东,专用机械,山东豪迈机械科技股份有限公司,2011-06-28,Company
002596.SZ,海南瑞泽,海南,其他建材,海南瑞泽新型建材股份有限公司,2011-07-07,Company
002597.SZ,金禾实业,安徽,化工原料,安徽金禾实业股份有限公司,2011-07-07,Company
002598.SZ,山东章鼓,山东,机械基件,山东省章丘鼓风机股份有限公司,2011-07-07,Company
002599.SZ,盛通股份,北京,广告包装,北京盛通印刷股份有限公司,2011-07-15,Company
002600.SZ,领益智造,广东,元器件,广东领益智造股份有限公司,2011-07-15,Company
002601.SZ,龙蟒佰利,河南,化工原料,龙蟒佰利联集团股份有限公司,2011-07-15,Company
002602.SZ,世纪华通,浙江,互联网,浙江世纪华通集团股份有限公司,2011-07-28,Company
002603.SZ,以岭药业,河北,中成药,石家庄以岭药业股份有限公司,2011-07-28,Company
002605.SZ,姚记科技,上海,文教休闲,上海姚记科技股份有限公司,2011-08-05,Company
002606.SZ,大连电瓷,辽宁,电气设备,大连电瓷集团股份有限公司,2011-08-05,Company
002607.SZ,中公教育,安徽,文教休闲,中公教育科技股份有限公司,2011-08-10,Company
002608.SZ,江苏国信,江苏,火力发电,江苏国信股份有限公司,2011-08-10,Company
002609.SZ,捷顺科技,深圳,软件服务,深圳市捷顺科技实业股份有限公司,2011-08-15,Company
002610.SZ,爱康科技,江苏,电气设备,江苏爱康科技股份有限公司,2011-08-15,Company
002611.SZ,东方精工,广东,轻工机械,广东东方精工科技股份有限公司,2011-08-30,Company
002612.SZ,朗姿股份,北京,服饰,朗姿股份有限公司,2011-08-30,Company
002613.SZ,北玻股份,河南,专用机械,洛阳北方玻璃技术股份有限公司,2011-08-30,Company
002614.SZ,奥佳华,福建,医疗保健,奥佳华智能健康科技集团股份有限公司,2011-09-09,Company
002615.SZ,哈尔斯,浙江,家居用品,浙江哈尔斯真空器皿股份有限公司,2011-09-09,Company
002616.SZ,长青集团,广东,环境保护,广东长青(集团)股份有限公司,2011-09-20,Company
002617.SZ,露笑科技,浙江,电气设备,露笑科技股份有限公司,2011-09-20,Company
002618.SZ,丹邦科技,深圳,元器件,深圳丹邦科技股份有限公司,2011-09-20,Company
002619.SZ,艾格拉斯,浙江,互联网,艾格拉斯股份有限公司,2011-09-29,Company
002620.SZ,瑞和股份,深圳,装修装饰,深圳瑞和建筑装饰股份有限公司,2011-09-29,Company
002621.SZ,美吉姆,辽宁,文教休闲,大连美吉姆教育科技股份有限公司,2011-09-29,Company
002622.SZ,融钰集团,吉林,综合类,融钰集团股份有限公司,2011-10-18,Company
002623.SZ,亚玛顿,江苏,玻璃,常州亚玛顿股份有限公司,2011-10-13,Company
002624.SZ,完美世界,浙江,影视音像,完美世界股份有限公司,2011-10-28,Company
002625.SZ,光启技术,浙江,汽车配件,光启技术股份有限公司,2011-11-03,Company
002626.SZ,金达威,福建,食品,厦门金达威集团股份有限公司,2011-10-28,Company
002627.SZ,宜昌交运,湖北,公共交通,湖北宜昌交运集团股份有限公司,2011-11-03,Company
002628.SZ,成都路桥,四川,建筑工程,成都市路桥工程股份有限公司,2011-11-03,Company
002629.SZ,*ST仁智,浙江,石油开采,浙江仁智股份有限公司,2011-11-03,Company
002630.SZ,华西能源,四川,专用机械,华西能源工业股份有限公司,2011-11-11,Company
002631.SZ,德尔未来,江苏,家居用品,德尔未来科技控股集团股份有限公司,2011-11-11,Company
002632.SZ,道明光学,浙江,化工原料,道明光学股份有限公司,2011-11-22,Company
002633.SZ,申科股份,浙江,机械基件,申科滑动轴承股份有限公司,2011-11-22,Company
002634.SZ,棒杰股份,浙江,服饰,浙江棒杰控股集团股份有限公司,2011-12-05,Company
002635.SZ,安洁科技,江苏,IT设备,苏州安洁科技股份有限公司,2011-11-25,Company
002636.SZ,金安国纪,上海,元器件,金安国纪科技股份有限公司,2011-11-25,Company
002637.SZ,赞宇科技,浙江,日用化工,赞宇科技集团股份有限公司,2011-11-25,Company
002638.SZ,勤上股份,广东,文教休闲,东莞勤上光电股份有限公司,2011-11-25,Company
002639.SZ,雪人股份,福建,专用机械,福建雪人股份有限公司,2011-12-05,Company
002640.SZ,跨境通,山西,互联网,跨境通宝电子商务股份有限公司,2011-12-08,Company
002641.SZ,永高股份,浙江,塑料,永高股份有限公司,2011-12-08,Company
002642.SZ,*ST荣联,北京,软件服务,北京荣之联科技股份有限公司,2011-12-20,Company
002643.SZ,万润股份,山东,化工原料,中节能万润股份有限公司,2011-12-20,Company
002644.SZ,佛慈制药,甘肃,中成药,兰州佛慈制药股份有限公司,2011-12-22,Company
002645.SZ,华宏科技,江苏,专用机械,江苏华宏科技股份有限公司,2011-12-20,Company
002646.SZ,青青稞酒,青海,白酒,青海互助青稞酒股份有限公司,2011-12-22,Company
002647.SZ,仁东控股,浙江,多元金融,仁东控股股份有限公司,2011-12-28,Company
002648.SZ,卫星石化,浙江,化工原料,浙江卫星石化股份有限公司,2011-12-28,Company
002649.SZ,博彦科技,北京,软件服务,博彦科技股份有限公司,2012-01-06,Company
002650.SZ,加加食品,湖南,食品,加加食品集团股份有限公司,2012-01-06,Company
002651.SZ,利君股份,四川,专用机械,成都利君实业股份有限公司,2012-01-06,Company
002652.SZ,扬子新材,江苏,其他建材,苏州扬子江新型材料股份有限公司,2012-01-19,Company
002653.SZ,海思科,西藏,化学制药,海思科医药集团股份有限公司,2012-01-17,Company
002654.SZ,万润科技,深圳,互联网,深圳万润科技股份有限公司,2012-02-17,Company
002655.SZ,共达电声,山东,元器件,共达电声股份有限公司,2012-02-17,Company
002656.SZ,ST摩登,广东,服饰,摩登大道时尚集团股份有限公司,2012-02-28,Company
002657.SZ,中科金财,北京,软件服务,北京中科金财科技股份有限公司,2012-02-28,Company
002658.SZ,雪迪龙,北京,环境保护,北京雪迪龙科技股份有限公司,2012-03-09,Company
002659.SZ,凯文教育,北京,文教休闲,北京凯文德信教育科技股份有限公司,2012-03-09,Company
002660.SZ,茂硕电源,深圳,电气设备,茂硕电源科技股份有限公司,2012-03-16,Company
002661.SZ,克明面业,湖南,食品,克明面业股份有限公司,2012-03-16,Company
002662.SZ,京威股份,北京,汽车配件,北京威卡威汽车零部件股份有限公司,2012-03-09,Company
002663.SZ,普邦股份,广东,建筑工程,广州普邦园林股份有限公司,2012-03-16,Company
002664.SZ,长鹰信质,浙江,汽车配件,长鹰信质科技股份有限公司,2012-03-16,Company
002665.SZ,首航高科,北京,电气设备,首航高科能源技术股份有限公司,2012-03-27,Company
002666.SZ,德联集团,广东,化工原料,广东德联集团股份有限公司,2012-03-27,Company
002667.SZ,鞍重股份,辽宁,工程机械,鞍山重型矿山机器股份有限公司,2012-03-29,Company
002668.SZ,奥马电器,广东,家用电器,广东奥马电器股份有限公司,2012-04-16,Company
002669.SZ,康达新材,上海,化工原料,上海康达化工新材料集团股份有限公司,2012-04-16,Company
002670.SZ,国盛金控,广东,证券,国盛金融控股集团股份有限公司,2012-04-16,Company
002671.SZ,龙泉股份,山东,其他建材,山东龙泉管道工程股份有限公司,2012-04-26,Company
002672.SZ,东江环保,深圳,环境保护,东江环保股份有限公司,2012-04-26,Company
002673.SZ,西部证券,陕西,证券,西部证券股份有限公司,2012-05-03,Company
002674.SZ,兴业科技,福建,纺织,兴业皮革科技股份有限公司,2012-05-07,Company
